region,island,lon,lat,Bathymetry_CRM_vol10_3s,Bathymetry_CRM_vol10_3s_all_units_rugosity.nc,Hawaii_Bathymetry_CRM_vol10_3s.nc,Kahoolawe_Bathymetry_CRM_vol10_3s.nc,Kauai_Bathymetry_CRM_vol10_3s.nc,Kaula_Bathymetry_CRM_vol10_3s.nc,Lanai_Bathymetry_CRM_vol10_3s.nc,Lehua_Bathymetry_CRM_vol10_3s.nc,Maui_Bathymetry_CRM_vol10_3s.nc,Molokai_Bathymetry_CRM_vol10_3s.nc,Molokini_Bathymetry_CRM_vol10_3s.nc,Niihau_Bathymetry_CRM_vol10_3s.nc,Oahu_Bathymetry_CRM_vol10_3s.nc,Bathymetry_HMRG_MHI_50m,Bathymetry_HMRG_MHI_50m_all_units_rugosity.nc,Hawaii_Bathymetry_HMRG_MHI_50m.nc,Hawaii_Bathymetry_HMRG_MHI_50m_rugosity.nc,Kahoolawe_Bathymetry_HMRG_MHI_50m.nc,Kahoolawe_Bathymetry_HMRG_MHI_50m_rugosity.nc,Kauai_Bathymetry_HMRG_MHI_50m.nc,Kauai_Bathymetry_HMRG_MHI_50m_rugosity.nc,Kaula_Bathymetry_HMRG_MHI_50m.nc,Kaula_Bathymetry_HMRG_MHI_50m_rugosity.nc,Lanai_Bathymetry_HMRG_MHI_50m.nc,Lanai_Bathymetry_HMRG_MHI_50m_rugosity.nc,Lehua_Bathymetry_HMRG_MHI_50m.nc,Lehua_Bathymetry_HMRG_MHI_50m_rugosity.nc,Maui_Bathymetry_HMRG_MHI_50m.nc,Maui_Bathymetry_HMRG_MHI_50m_rugosity.nc,Molokai_Bathymetry_HMRG_MHI_50m.nc,Molokai_Bathymetry_HMRG_MHI_50m_rugosity.nc,Molokini_Bathymetry_HMRG_MHI_50m.nc,Molokini_Bathymetry_HMRG_MHI_50m_rugosity.nc,Niihau_Bathymetry_HMRG_MHI_50m.nc,Niihau_Bathymetry_HMRG_MHI_50m_rugosity.nc,Oahu_Bathymetry_HMRG_MHI_50m.nc,Oahu_Bathymetry_HMRG_MHI_50m_rugosity.nc,Bathymetry_HURL_NWHI_60m,French_Frigate_Bathymetry_HURL_NWHI_60m.nc,Gardner_Bathymetry_HURL_NWHI_60m.nc,Kaula_Bathymetry_HURL_NWHI_60m.nc,Kure_Bathymetry_HURL_NWHI_60m.nc,Laysan_Bathymetry_HURL_NWHI_60m.nc,Lehua_Bathymetry_HURL_NWHI_60m.nc,Lisianski_Bathymetry_HURL_NWHI_60m.nc,Maro_Bathymetry_HURL_NWHI_60m.nc,Midway_Bathymetry_HURL_NWHI_60m.nc,Necker_Bathymetry_HURL_NWHI_60m.nc,Nihoa_Bathymetry_HURL_NWHI_60m.nc,Niihau_Bathymetry_HURL_NWHI_60m.nc
MHI,Hawaii,-156.049831,19.7569,-1.7999999523162842,1.0392303466796875,-1.7999999523162842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.6809983253479,3.9613539775212607,-4.6809983253479,3.9613539775212607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-156.01742,19.802203,-0.699999988079071,0.48304587602615356,-0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.340691328048706,1.621659517288208,-3.340691328048706,1.621659517288208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.830251,19.983558,-0.10000000149011612,0.12909944355487823,-0.10000000149011612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.54195237159729,0.6245748996734619,-3.54195237159729,0.6245748996734619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.800695,20.252542,-1.7000000327825546,1.4060954228043556,-1.7000000327825546,NA,NA,NA,NA,NA,-462.612249271528,NA,NA,NA,NA,-38.82031250745058,1.9004963818397231,-38.82031250745058,1.9004963818397231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-480.14741468537693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-156.03246,19.674787,-1.7999999523162842,1.8000000715255737,-1.7999999523162842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.138474941253662,1.1346285343170166,-3.138474941253662,1.1346285343170166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.059989,19.740152,-6.424999833106995,1.4399075508117676,-6.424999833106995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.799460411071777,0.5847026060024897,-5.799460411071777,0.5847026060024897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.869178,19.030253,-11,15.562000274658203,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2013328075408936,4.445261001586914,-2.2013328075408936,4.445261001586914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.895701,19.262566,-1.9999999726812046,6.949802017211914,-1.9999999726812046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.31878201166789,5.4780354499816895,-16.31878201166789,5.4780354499816895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.889545,19.302749,-2.799999952316284,3.9917474587758384,-2.799999952316284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.722214221954346,10.341852188110352,-10.722214221954346,10.341852188110352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHI,Hawaii,-155.845012,20.053892,-2.5,1.12101149559021,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.393238544464111,3.2199657440185545,-7.393238544464111,3.2199657440185545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
